appid,name,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
2454060,MAZEMAZE,LuuuLuuuL,LuuuLuuuL,43,10,"20,000 .. 50,000",0,0,0,0,111,199,44,0
2458530,魔女的夜宴,YUZUSOFT,HIKARI FIELD,8658,117,"100,000 .. 200,000",0,0,0,0,3499,3499,0,295
2458530,魔女的夜宴,YUZUSOFT,HIKARI FIELD,8658,117,"100,000 .. 200,000",0,0,0,0,3499,3499,0,295
2475040,纯爱独白：小小 Purelove Monologue: Xiaoxiao,Hollowings,LoveStoryProject,316,20,"0 .. 20,000",0,0,0,0,499,499,0,2
2475040,纯爱独白：小小 Purelove Monologue: Xiaoxiao,Hollowings,LoveStoryProject,316,20,"0 .. 20,000",0,0,0,0,499,499,0,2
2478970,Tomb Raider I-III Remastered Starring Lara Croft,"Aspyr, Crystal Dynamics",Aspyr,6128,721,"200,000 .. 500,000",0,0,0,0,2999,2999,0,252
2478970,Tomb Raider I-III Remastered Starring Lara Croft,"Aspyr, Crystal Dynamics",Aspyr,6128,721,"200,000 .. 500,000",0,0,0,0,2999,2999,0,252
2481020,Vampire Therapist,Little Bat Games,Little Bat Games,594,22,"20,000 .. 50,000",0,0,0,0,1499,1499,0,25
2481020,Vampire Therapist,Little Bat Games,Little Bat Games,594,22,"20,000 .. 50,000",0,0,0,0,1499,1499,0,25
2481520,Glowstrike: Robot Obliteration,"Nosse, César Baudry",César Baudry,3,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
2481520,Glowstrike: Robot Obliteration,"Nosse, César Baudry",César Baudry,3,0,"100,000 .. 200,000",0,0,0,0,99,99,0,0
2481820,Trade City,Bilal Demir,Pirasa Studios,1,1,"0 .. 20,000",0,0,0,0,399,399,0,0
2481820,Trade City,Bilal Demir,Pirasa Studios,1,1,"0 .. 20,000",0,0,0,0,399,399,0,0
2481930,Scamper,Bezbro Games,Bezbro Games,66,2,"20,000 .. 50,000",0,0,0,0,999,999,0,2
2481930,Scamper,Bezbro Games,Bezbro Games,66,2,"20,000 .. 50,000",0,0,0,0,999,999,0,2
2487060,Anonymous Hacker Simulator,Sicarius,G-DEVS.com,506,83,"20,000 .. 50,000",0,0,0,0,1999,1999,0,10
2487060,Anonymous Hacker Simulator,Sicarius,G-DEVS.com,506,83,"20,000 .. 50,000",0,0,0,0,1999,1999,0,10
2488240,Light City District,Gokiburigeemu,Gokiburigeemu,4,1,"20,000 .. 50,000",0,0,0,0,500,500,0,0
2488240,Light City District,Gokiburigeemu,Gokiburigeemu,4,1,"20,000 .. 50,000",0,0,0,0,500,500,0,0
2488590,Dungeons of Blood and Dream,Lori Vornoy,Lori Vornoy,787,35,"0 .. 20,000",0,0,0,0,1899,1899,0,6
2488590,Dungeons of Blood and Dream,Lori Vornoy,Lori Vornoy,787,35,"0 .. 20,000",0,0,0,0,1899,1899,0,6
2492290,Uncover the Smoking Gun,"ReLU Games, Inc.","ReLU Games, Inc., KRAFTON, Inc.",347,16,"0 .. 20,000",0,0,0,0,1999,1999,0,3
2492290,Uncover the Smoking Gun,"ReLU Games, Inc.","ReLU Games, Inc., KRAFTON, Inc.",347,16,"0 .. 20,000",0,0,0,0,1999,1999,0,3
2493510,CYBERFIELD,Dex Games Studio,Dex Games Studio,16,5,"0 .. 20,000",0,0,0,0,699,699,0,0
2493510,CYBERFIELD,Dex Games Studio,Dex Games Studio,16,5,"0 .. 20,000",0,0,0,0,699,699,0,0
2494450,The Last Soldier of the Ming Dynasty,Circuit_Art,2P Games,386,91,"0 .. 20,000",0,0,0,0,1499,1499,0,0
2494450,The Last Soldier of the Ming Dynasty,Circuit_Art,2P Games,386,91,"0 .. 20,000",0,0,0,0,1499,1499,0,0
2494810,Dark Hunting Ground,BingX,The Bueno Interactive,366,18,"20,000 .. 50,000",0,0,0,0,649,1299,50,60
2494810,Dark Hunting Ground,BingX,The Bueno Interactive,366,18,"20,000 .. 50,000",0,0,0,0,649,1299,50,60
2495500,ALIEN WAR 2 DOGFIGHT,Game Museum,Game Museum,2,0,"20,000 .. 50,000",0,0,0,0,799,799,0,0
2495500,ALIEN WAR 2 DOGFIGHT,Game Museum,Game Museum,2,0,"20,000 .. 50,000",0,0,0,0,799,799,0,0
2497390,Viking Hiking,Team Asgardeners,Breda University of Applied Sciences,97,14,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2497390,Viking Hiking,Team Asgardeners,Breda University of Applied Sciences,97,14,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2502220,Only Ban!,Shkilla 89,Shkilla 89,12,5,"20,000 .. 50,000",0,0,0,0,299,299,0,1
2502220,Only Ban!,Shkilla 89,Shkilla 89,12,5,"20,000 .. 50,000",0,0,0,0,299,299,0,1
2506580,Gearbits,Quackpond Games,Quackpond Games,324,9,"0 .. 20,000",0,0,0,0,999,999,0,0
2506580,Gearbits,Quackpond Games,Quackpond Games,324,9,"0 .. 20,000",0,0,0,0,999,999,0,0
2515210,SKIBIDI BACKROOMS,Advanced Games B,Advanced Games B,1435,646,"100,000 .. 200,000",0,0,0,0,199,199,0,2
2515210,SKIBIDI BACKROOMS,Advanced Games B,Advanced Games B,1435,646,"100,000 .. 200,000",0,0,0,0,199,199,0,2
2528940,Unending,Aaron Steed,Aaron Steed,8,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
2528940,Unending,Aaron Steed,Aaron Steed,8,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
2529540,硬币与仙人掌 (Coins & Wishpalm),Moshow Games,Moshow Games,295,73,"20,000 .. 50,000",0,0,0,0,1399,1399,0,0
2529540,硬币与仙人掌 (Coins & Wishpalm),Moshow Games,Moshow Games,295,73,"20,000 .. 50,000",0,0,0,0,1399,1399,0,0
2541360,Tales From The Arcade: Starship Murder,My Next Games,My Next Games,27,2,"20,000 .. 50,000",0,0,0,0,197,299,34,0
2541360,Tales From The Arcade: Starship Murder,My Next Games,My Next Games,27,2,"20,000 .. 50,000",0,0,0,0,197,299,34,0
2552310,Dungeon Inn,Cat Society,Spiral Up Games,515,36,"20,000 .. 50,000",0,0,0,0,1299,1299,0,3
2552310,Dungeon Inn,Cat Society,Spiral Up Games,515,36,"20,000 .. 50,000",0,0,0,0,1299,1299,0,3
2560100,Midnight Special,Scared Stupid Inc,Scared Stupid Inc,103,12,"0 .. 20,000",0,0,0,0,1499,1499,0,1
2560100,Midnight Special,Scared Stupid Inc,Scared Stupid Inc,103,12,"0 .. 20,000",0,0,0,0,1499,1499,0,1
2569820,Manic Mechanics,4J Studios,Curve Games,44,15,"20,000 .. 50,000",0,0,0,0,999,2499,60,1
2569820,Manic Mechanics,4J Studios,Curve Games,44,15,"20,000 .. 50,000",0,0,0,0,999,2499,60,1
2575110,Riot of Willy,Too Production,Too Production,33,4,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2575110,Riot of Willy,Too Production,Too Production,33,4,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2597970,Finding Frankie,SUPERLOU,SUPERLOU,1339,144,"20,000 .. 50,000",0,0,0,0,1499,1499,0,16
2597970,Finding Frankie,SUPERLOU,SUPERLOU,1339,144,"20,000 .. 50,000",0,0,0,0,1499,1499,0,16
2598490,ColorCoordination,El Demso,El Demso,55,2,"20,000 .. 50,000",0,0,0,0,0,0,0,1
2598490,ColorCoordination,El Demso,El Demso,55,2,"20,000 .. 50,000",0,0,0,0,0,0,0,1
2598930,Game Store Simulator,Pex Entertainment,Pex Entertainment,170,51,"0 .. 20,000",0,0,0,0,499,499,0,0
2598930,Game Store Simulator,Pex Entertainment,Pex Entertainment,170,51,"0 .. 20,000",0,0,0,0,499,499,0,0
2599300,Dead Signal,Reflect Studios,Reflect Studios,824,102,"50,000 .. 100,000",0,0,0,0,1299,1299,0,8
2599300,Dead Signal,Reflect Studios,Reflect Studios,824,102,"50,000 .. 100,000",0,0,0,0,1299,1299,0,8
2601940,Pinball Spire,Apparition Games,indie.io,275,46,"20,000 .. 50,000",0,0,0,0,1499,1499,0,2
2601940,Pinball Spire,Apparition Games,indie.io,275,46,"20,000 .. 50,000",0,0,0,0,1499,1499,0,2
2603860,Underground Defense Force -Sword and Sorcery and Swarm of Insects-,Yakuentei,Yakuentei,19,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2603860,Underground Defense Force -Sword and Sorcery and Swarm of Insects-,Yakuentei,Yakuentei,19,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2607260,Demon Corporation: Onboarding,A Shrine of Ludens,"A Shrine of Ludens, SapStaR Games",54,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2607260,Demon Corporation: Onboarding,A Shrine of Ludens,"A Shrine of Ludens, SapStaR Games",54,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2609420,The Mask behind the Dream,IdyllsEnd Studios,IdyllsEnd Studios,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
2609420,The Mask behind the Dream,IdyllsEnd Studios,IdyllsEnd Studios,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
2610720,Cultivation Fantasy,Peach,Peach,75,54,"0 .. 20,000",0,0,0,0,499,499,0,6
2610720,Cultivation Fantasy,Peach,Peach,75,54,"0 .. 20,000",0,0,0,0,499,499,0,6
2611040,Cat Fred Evil Pet,WildGamesNet,WildGamesNet,48,20,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2611040,Cat Fred Evil Pet,WildGamesNet,WildGamesNet,48,20,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2613720,CYBERMATRIX,Tim Murich,Tim Murich,106,13,"20,000 .. 50,000",0,0,0,0,1200,1200,0,0
2613720,CYBERMATRIX,Tim Murich,Tim Murich,106,13,"20,000 .. 50,000",0,0,0,0,1200,1200,0,0
2615440,Lloyd the Monkey 3: Judgement Day,Meyer Games,Meyer Games,3,0,"50,000 .. 100,000",0,0,0,0,899,899,0,0
2615440,Lloyd the Monkey 3: Judgement Day,Meyer Games,Meyer Games,3,0,"50,000 .. 100,000",0,0,0,0,899,899,0,0
2638340,The Legend of Lumina,Wizbane,Wizbane,87,1,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2638340,The Legend of Lumina,Wizbane,Wizbane,87,1,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2642080,Spacecraft Tactics,Stephan Birkl,Stephan Birkl,3,1,"20,000 .. 50,000",0,0,0,0,899,899,0,0
2642080,Spacecraft Tactics,Stephan Birkl,Stephan Birkl,3,1,"20,000 .. 50,000",0,0,0,0,899,899,0,0
2642970,Stealth Assault: Urban Strike,HapGames,HapGames,12,4,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2642970,Stealth Assault: Urban Strike,HapGames,HapGames,12,4,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2655660,Staff Runner,Brain Sprout,Brain Sprout,7,1,"0 .. 20,000",0,0,0,0,0,0,0,0
2655660,Staff Runner,Brain Sprout,Brain Sprout,7,1,"0 .. 20,000",0,0,0,0,0,0,0,0
2656410,SCP: Bloodwater,Neuroticfly Games,Neuroticfly Games,47,16,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2656410,SCP: Bloodwater,Neuroticfly Games,Neuroticfly Games,47,16,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2664330,Assassin War Sniper Shooting,"Yusuf Islam Seyhan, Samet Acar",Inspector Studios,1,7,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2664330,Assassin War Sniper Shooting,"Yusuf Islam Seyhan, Samet Acar",Inspector Studios,1,7,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2678300,Rise of a Legend,"Masquarade, Nicholas St. Germain",TyGames LLC,26,6,"20,000 .. 50,000",0,0,0,0,1799,1799,0,7
2678300,Rise of a Legend,"Masquarade, Nicholas St. Germain",TyGames LLC,26,6,"20,000 .. 50,000",0,0,0,0,1799,1799,0,7
2680330,HunterX: code name T,ORANGE POPCORN,ORANGE POPCORN,100,13,"20,000 .. 50,000",0,0,0,0,1699,1699,0,3
2680330,HunterX: code name T,ORANGE POPCORN,ORANGE POPCORN,100,13,"20,000 .. 50,000",0,0,0,0,1699,1699,0,3
2680520,Nathan Morgan: Dilemma,98 INTERACTIVE,98 INTERACTIVE,21,14,"20,000 .. 50,000",0,0,0,0,990,990,0,0
2680520,Nathan Morgan: Dilemma,98 INTERACTIVE,98 INTERACTIVE,21,14,"20,000 .. 50,000",0,0,0,0,990,990,0,0
2684420,BALL PIT KING 3D,Gembel Games,Carben Games,5,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
2684420,BALL PIT KING 3D,Gembel Games,Carben Games,5,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
2688890,UFO: Henfield,TACS Games Ltd.,TACS Games Ltd.,1,0,"50,000 .. 100,000",0,0,0,0,899,899,0,0
2688890,UFO: Henfield,TACS Games Ltd.,TACS Games Ltd.,1,0,"50,000 .. 100,000",0,0,0,0,899,899,0,0
2695730,Sofi Origins,Cristian Gonzalez,Cristian Gonzalez,5,2,"50,000 .. 100,000",0,0,0,0,99,99,0,0
2695730,Sofi Origins,Cristian Gonzalez,Cristian Gonzalez,5,2,"50,000 .. 100,000",0,0,0,0,99,99,0,0
2700780,my eyes deceive,nouhidev,nouhidev,538,116,"20,000 .. 50,000",0,0,0,0,0,0,0,2
2700780,my eyes deceive,nouhidev,nouhidev,538,116,"20,000 .. 50,000",0,0,0,0,0,0,0,2
2720010,Rogue Fable IV,Pixel Forge Games,Pixel Forge Games,167,11,"0 .. 20,000",0,0,0,0,1199,1199,0,32
2720010,Rogue Fable IV,Pixel Forge Games,Pixel Forge Games,167,11,"0 .. 20,000",0,0,0,0,1199,1199,0,32
2728100,Perfect Chess,Erik Reis,Erik Reis,0,1,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
2728100,Perfect Chess,Erik Reis,Erik Reis,0,1,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
2728460,Capital Fire,Lizards Games,Lizards Games,8,1,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2728460,Capital Fire,Lizards Games,Lizards Games,8,1,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2731760,The Krampus,Horrid Vision LLC,Horrid Vision LLC,5,9,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2731760,The Krampus,Horrid Vision LLC,Horrid Vision LLC,5,9,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2732100,Medieval Blacksmith,OGO Play,OGO Play,387,75,"0 .. 20,000",0,0,0,0,1999,1999,0,30
2732100,Medieval Blacksmith,OGO Play,OGO Play,387,75,"0 .. 20,000",0,0,0,0,1999,1999,0,30
2740080,Strategic Command WWII: War in the Pacific,Fury Software,Matrix Games,77,11,"0 .. 20,000",0,0,0,0,3999,3999,0,8
2740080,Strategic Command WWII: War in the Pacific,Fury Software,Matrix Games,77,11,"0 .. 20,000",0,0,0,0,3999,3999,0,8
2744150,Proud To Love,Master Entertainment,"Master Entertainment , LGD Gaming",133,223,"50,000 .. 100,000",0,0,0,0,999,999,0,0
2744150,Proud To Love,Master Entertainment,"Master Entertainment , LGD Gaming",133,223,"50,000 .. 100,000",0,0,0,0,999,999,0,0
2745630,《未解之谜2：桥师》,GameMaker,GameMaker,2,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2745630,《未解之谜2：桥师》,GameMaker,GameMaker,2,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
2753730,"美女,应接不暇",筠悦游戏,筠悦游戏,395,62,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2753730,"美女,应接不暇",筠悦游戏,筠悦游戏,395,62,"20,000 .. 50,000",0,0,0,0,999,999,0,0
2778250,Solace Inc.,AploveStudio,AploveStudio,87,6,"20,000 .. 50,000",0,0,0,0,399,399,0,1
2778250,Solace Inc.,AploveStudio,AploveStudio,87,6,"20,000 .. 50,000",0,0,0,0,399,399,0,1
2793690,WITHOUT YOU,Aleksey Izimov,VN Devs,46,6,"20,000 .. 50,000",0,0,0,0,359,599,40,0
2793690,WITHOUT YOU,Aleksey Izimov,VN Devs,46,6,"20,000 .. 50,000",0,0,0,0,359,599,40,0
2800840,Gunbot Diplomacy,Sleepy Sentry,"GrabTheGames, Gamersky Games",121,17,"20,000 .. 50,000",0,0,0,0,499,499,0,14
2800840,Gunbot Diplomacy,Sleepy Sentry,"GrabTheGames, Gamersky Games",121,17,"20,000 .. 50,000",0,0,0,0,499,499,0,14
2809820,Dawn of the Ashen Queen,Shattered Moon Games,Shattered Moon Games,37,9,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
2809820,Dawn of the Ashen Queen,Shattered Moon Games,Shattered Moon Games,37,9,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
2818860,Outflow,Horizonity,Horizonity,0,1,"0 .. 20,000",0,0,0,0,499,499,0,0
2818860,Outflow,Horizonity,Horizonity,0,1,"0 .. 20,000",0,0,0,0,499,499,0,0
2821890,PegIdle,EagleEye Games,EagleEye Games,270,92,"20,000 .. 50,000",0,0,0,0,499,499,0,51
2821890,PegIdle,EagleEye Games,EagleEye Games,270,92,"20,000 .. 50,000",0,0,0,0,499,499,0,51
2829600,风流公子romantic young man,Ronin SoftWork,Ronin SoftWork,676,50,"20,000 .. 50,000",0,0,0,0,499,499,0,2
2829600,风流公子romantic young man,Ronin SoftWork,Ronin SoftWork,676,50,"20,000 .. 50,000",0,0,0,0,499,499,0,2
2832620,Stray Shot,PUNKCAKE Délicieux,PUNKCAKE Délicieux,39,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2832620,Stray Shot,PUNKCAKE Délicieux,PUNKCAKE Délicieux,39,0,"20,000 .. 50,000",0,0,0,0,599,599,0,0
2839940,The Tomb of Corruption,Pumancz,Pumancz,5,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2839940,The Tomb of Corruption,Pumancz,Pumancz,5,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2841470,Sunset Humanity,Jayden Everest,Jayden Everest,12,3,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2841470,Sunset Humanity,Jayden Everest,Jayden Everest,12,3,"20,000 .. 50,000",0,0,0,0,199,199,0,0
2866780,Pineford: Part I,Rebel Rebel Studio,Rebel Rebel Studio,4,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2866780,Pineford: Part I,Rebel Rebel Studio,Rebel Rebel Studio,4,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2869320,Soul Wizards & Roguelite,Cotobito Games,Cotobito Games,15,3,"0 .. 20,000",0,0,0,0,199,199,0,0
2869320,Soul Wizards & Roguelite,Cotobito Games,Cotobito Games,15,3,"0 .. 20,000",0,0,0,0,199,199,0,0
2900040,Lost Meow,Sanya Laneev,Sanya Laneev,10,1,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2900040,Lost Meow,Sanya Laneev,Sanya Laneev,10,1,"20,000 .. 50,000",0,0,0,0,299,299,0,0
2906710,Necrophobia,Sapphire Comics,Sapphire Comics,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
2906710,Necrophobia,Sapphire Comics,Sapphire Comics,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
2907220,Steel Symphony,Steel Symphony Development Team,Steel Symphony Development Team,10,2,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2907220,Steel Symphony,Steel Symphony Development Team,Steel Symphony Development Team,10,2,"20,000 .. 50,000",0,0,0,0,0,0,0,0
2907870,Room 817: Director's Cut,Bormak Studio,Bormak Studio,52,14,"0 .. 20,000",0,0,0,0,199,199,0,0
2907870,Room 817: Director's Cut,Bormak Studio,Bormak Studio,52,14,"0 .. 20,000",0,0,0,0,199,199,0,0
2918550,Drive Me Crazy,Tenth Art Studio,"EE GAMES, Tenth Art Studio",288,111,"20,000 .. 50,000",0,0,0,0,1299,1299,0,1
2918550,Drive Me Crazy,Tenth Art Studio,"EE GAMES, Tenth Art Studio",288,111,"20,000 .. 50,000",0,0,0,0,1299,1299,0,1
2921600,Angvik 2,Alastair John Jack,Alastair John Jack,157,8,"20,000 .. 50,000",0,0,0,0,500,500,0,0
2921600,Angvik 2,Alastair John Jack,Alastair John Jack,157,8,"20,000 .. 50,000",0,0,0,0,500,500,0,0
2923390,Clothing Store Simulator,Kiki Games,Kiki Games,996,83,"50,000 .. 100,000",0,0,0,0,1299,1299,0,38
2923390,Clothing Store Simulator,Kiki Games,Kiki Games,996,83,"50,000 .. 100,000",0,0,0,0,1299,1299,0,38
2927550,Polda 5,Zima software,Zima software,14,3,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2927550,Polda 5,Zima software,Zima software,14,3,"20,000 .. 50,000",0,0,0,0,399,399,0,0
2934190,Aooni,Game Studio Inc.," LiTMUS Co., Ltd.",585,171,"50,000 .. 100,000",0,0,0,0,499,999,50,9
2934190,Aooni,Game Studio Inc.," LiTMUS Co., Ltd.",585,171,"50,000 .. 100,000",0,0,0,0,499,999,50,9
2942060,莫比乌斯疑案,YiMiao Game,YiMiao Game,1,1,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2942060,莫比乌斯疑案,YiMiao Game,YiMiao Game,1,1,"20,000 .. 50,000",0,0,0,0,699,699,0,0
2978470,Where wh..?,Pita Game,Pita Game,20,4,"20,000 .. 50,000",0,0,0,0,499,499,0,0
2978470,Where wh..?,Pita Game,Pita Game,20,4,"20,000 .. 50,000",0,0,0,0,499,499,0,0
3002510,REPOSE,Bozó Attila Bertold,Akupara Games,90,9,"0 .. 20,000",0,0,0,0,799,799,0,0
3002510,REPOSE,Bozó Attila Bertold,Akupara Games,90,9,"0 .. 20,000",0,0,0,0,799,799,0,0
3023190,Deduce Together,PushForward,PushForward,109,33,"0 .. 20,000",0,0,0,0,599,599,0,56
3023190,Deduce Together,PushForward,PushForward,109,33,"0 .. 20,000",0,0,0,0,599,599,0,56
3037470,Asterisk 2: Next -Now a Days-,暗de刺客,TVM Studio,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
3037470,Asterisk 2: Next -Now a Days-,暗de刺客,TVM Studio,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
3039720,Sealed,Doky,Doky,1,2,"20,000 .. 50,000",0,0,0,0,1099,1099,0,0
3039720,Sealed,Doky,Doky,1,2,"20,000 .. 50,000",0,0,0,0,1099,1099,0,0
3072450,FAKEBOOK,banjihagames,banjihagames,530,55,"20,000 .. 50,000",0,0,0,0,1199,1499,20,9
3072450,FAKEBOOK,banjihagames,banjihagames,530,55,"20,000 .. 50,000",0,0,0,0,1199,1499,20,9
3090800,Love and Fear,Mango x2,Mango x2,5,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
3090800,Love and Fear,Mango x2,Mango x2,5,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
3092470,Fast video cutter joiner,XiangJi Software Studio,XiangJi Software Studio,3,2,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
3092470,Fast video cutter joiner,XiangJi Software Studio,XiangJi Software Studio,3,2,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
3103750,PENGUIN HOTEL -Chapter 1-,lemorion_1224,lemorion_1224,63,4,"20,000 .. 50,000",0,0,0,0,0,0,0,4
3103750,PENGUIN HOTEL -Chapter 1-,lemorion_1224,lemorion_1224,63,4,"20,000 .. 50,000",0,0,0,0,0,0,0,4
3103760,Animals,"Leonel Aimar, neo^k",maxi,10,17,"0 .. 20,000",0,0,0,0,0,0,0,0
3103760,Animals,"Leonel Aimar, neo^k",maxi,10,17,"0 .. 20,000",0,0,0,0,0,0,0,0
3111020,Between Life & Darkness,Marek Lamos,Filip Bujdak,4,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
3111020,Between Life & Darkness,Marek Lamos,Filip Bujdak,4,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
3122100,The Ritual,Mad Genius Games,HandMade Games,2,1,"0 .. 20,000",0,0,0,0,99,1999,95,0
3122100,The Ritual,Mad Genius Games,HandMade Games,2,1,"0 .. 20,000",0,0,0,0,99,1999,95,0
3125250,STORROR Parkour Pro,Hole in the Sleeve Game Studios,Hole in the Sleeve Game Studios,640,279,"20,000 .. 50,000",0,0,0,0,2499,2499,0,17
3125250,STORROR Parkour Pro,Hole in the Sleeve Game Studios,Hole in the Sleeve Game Studios,640,279,"20,000 .. 50,000",0,0,0,0,2499,2499,0,17
3125710,Fake Ducks: Spooky Chronicles,Mattia De Berardinis,Mattia De Berardinis,2,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
3125710,Fake Ducks: Spooky Chronicles,Mattia De Berardinis,Mattia De Berardinis,2,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
3126160,Nazar,"Eray Dinc Studio, Recontact Games",Eray Dinc Interactive,24,4,"20,000 .. 50,000",0,0,0,0,999,999,0,0
3126160,Nazar,"Eray Dinc Studio, Recontact Games",Eray Dinc Interactive,24,4,"20,000 .. 50,000",0,0,0,0,999,999,0,0
3138780,Do No Harm,Darts Games,"Darts Games, Hawthorn Games",443,156,"20,000 .. 50,000",0,0,0,0,1599,1599,0,22
3138780,Do No Harm,Darts Games,"Darts Games, Hawthorn Games",443,156,"20,000 .. 50,000",0,0,0,0,1599,1599,0,22
3142060,Mine From Here,Photon Experience,Photon Experience,3,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
3142060,Mine From Here,Photon Experience,Photon Experience,3,0,"20,000 .. 50,000",0,0,0,0,99,99,0,0
3148490,Kindred [Subject 6244],Victoria Rafaelian,Captain Edge Studios,25,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
3148490,Kindred [Subject 6244],Victoria Rafaelian,Captain Edge Studios,25,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
3149370,ROGUE LIGHT DECK BUILDER,Gil Lawson,Gil Lawson,528,21,"20,000 .. 50,000",0,0,0,0,399,399,0,2
3149370,ROGUE LIGHT DECK BUILDER,Gil Lawson,Gil Lawson,528,21,"20,000 .. 50,000",0,0,0,0,399,399,0,2
3162920,Forest 6174,itandfeel,itandfeel,17,3,"20,000 .. 50,000",0,0,0,0,299,299,0,1
3162920,Forest 6174,itandfeel,itandfeel,17,3,"20,000 .. 50,000",0,0,0,0,299,299,0,1
3168260,Blackthorn Arena: Reforged,PersonaeGame Studio,Light Up Games,604,273,"50,000 .. 100,000",0,0,0,0,999,2499,60,41
3168260,Blackthorn Arena: Reforged,PersonaeGame Studio,Light Up Games,604,273,"50,000 .. 100,000",0,0,0,0,999,2499,60,41
3173620,The Knights Order,Ethel Chamomile,Ethel Chamomile,10,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
3173620,The Knights Order,Ethel Chamomile,Ethel Chamomile,10,0,"20,000 .. 50,000",0,0,0,0,399,399,0,0
3174540,Night Hacking,Time Traveling Badger,Time Traveling Badger,1,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
3174540,Night Hacking,Time Traveling Badger,Time Traveling Badger,1,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
3182400,Cherry Jump,Heinrich Venter,Heinrich Venter,0,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
3182400,Cherry Jump,Heinrich Venter,Heinrich Venter,0,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
3185510,Lucky Pikinini - Advanced Killer Cyborg,Lucky Pikinini,Lucky Pikinini,2,1,"200,000 .. 500,000",0,0,0,0,99,199,50,0
3185510,Lucky Pikinini - Advanced Killer Cyborg,Lucky Pikinini,Lucky Pikinini,2,1,"200,000 .. 500,000",0,0,0,0,99,199,50,0
3210650,Petrified Pawns,Bepansrad Studio,Bepansrad Studio,9,0,"20,000 .. 50,000",0,0,0,0,149,599,75,1
